mi1_root_id,postion_x,postion_y,postion_z,m6_x,m6_y,m6_z,theta,phi,hemisphere
720575940628196908,823856,287500,145800,795381,285150,160102,8.6,49.5,R
720575940628273468,827712,300188,154800,798811,295123,166819,6.5,42.8,R
720575940628290618,820376,250940,149640,795725,253403,162976,24.5,53.9,R
720575940628314643,816956,314464,146880,790015,307715,160558,2.3,46.7,R
720575940628359223,791788,236692,121080,774423,242059,142064,27.2,82.7,R
720575940628423592,817588,352076,215120,797656,341866,219364,-7.1,-8,R
720575940628437776,844256,305936,213400,818493,304066,220253,8.5,-14.4,R
720575940628439356,739768,301920,91360,731289,293671,113226,-2.2,121.3,R
720575940628444688,773136,179300,146280,760409,191011,161952,58.8,87.1,R
720575940628534827,826032,214792,224400,810339,215321,225300,NA,NA,R
720575940628544828,849500,299576,203560,819288,292338,212168,10.1,0.8,R
720575940628576335,851012,251608,205920,821626,251514,214025,26.3,3,R
720575940628589032,798768,264708,119720,778134,263849,141716,16.7,76.4,R
720575940628590235,847352,247452,197440,819129,249521,204966,26.6,13,R
720575940628618920,807192,190056,175520,785618,198465,184951,56.2,37.2,R
720575940628637672,787612,367352,155760,763824,354029,167267,-21.4,39.7,R
720575940628683516,815752,182868,208800,796747,193275,214592,58.8,-1.3,R
720575940628729617,753012,393104,168120,735747,378061,176243,-46.9,27.6,R
720575940628748816,825912,343712,213000,803433,332884,215551,-3.1,-1.7,R
720575940628857604,832404,257064,159880,805445,259786,173214,22,40.3,R
720575940628863994,828692,286172,150440,799631,280931,165132,11.3,46,R
720575940628877161,823184,260084,204160,810910,257867,206823,22.4,13.7,R
720575940628892432,833432,213580,192680,807511,218691,200256,42.7,19.5,R
720575940628951036,845020,279432,217880,821236,276241,224554,12.4,-9.6,R
720575940629040714,846068,268608,184000,817656,266259,192777,19.5,22.6,R
720575940629042639,805956,246560,131640,784999,248321,151328,26.1,67.6,R
720575940629070339,778924,386592,202280,763184,372020,207723,-33.9,0.4,R
720575940629077191,805972,357260,165240,780787,343887,175817,-12.1,32.4,R
720575940629090048,794628,351300,145720,770329,339874,159290,-13.6,47,R
720575940629098878,740324,336912,104240,724896,328448,122309,-20.6,104,R
720575940629104377,778540,231592,112960,762477,235713,133796,27.9,98.3,R
720575940629129679,782404,238444,115200,766666,240534,135322,25.9,92.5,R
720575940629170220,804140,234128,136840,784344,239624,154201,30.6,67.8,R
720575940629180422,839500,272776,166960,810155,269896,179542,17.9,33.4,R
720575940629246586,821008,357988,193160,794282,342621,199855,-8.1,12.8,R
720575940629262922,780112,366796,150920,757103,355640,163510,-24.8,43.1,R
720575940629277289,724628,384288,156400,714056,378217,161355,-63.5,50.2,R
720575940629287034,847444,304860,198640,817694,295679,206282,9.3,6.4,R
720575940629349826,750228,346848,109800,734498,334616,130501,-22.3,86.8,R
720575940629377551,721588,314128,94200,710912,309816,110922,-14,132.7,R
720575940629387051,795092,372712,211640,774953,361814,214403,NA,NA,R
720575940629418110,763144,183980,135640,750359,194453,150775,53.7,108,R
720575940629426450,764632,314164,102560,749076,306737,124983,-3.3,93.9,R
720575940629485041,751700,381284,151400,732543,371584,161944,-45,42.9,R
720575940629500265,748284,291240,92080,736784,286593,113761,2.4,120.6,R
720575940629500777,760592,337376,111760,741354,328474,131158,-16.6,86.4,R
720575940629504105,767032,346856,117600,749756,334078,139237,-17.8,72.1,R
720575940629545803,734080,373832,126800,717192,359669,141734,-42.9,77.3,R
720575940629588891,828924,345468,201880,801048,334561,209739,-4.2,3.2,R
720575940629678124,830716,226352,173280,802954,230556,183919,36.1,33.7,R
720575940629703724,783044,384812,180840,760914,369060,186784,-29,23.4,R
720575940629714999,750688,371700,130320,731262,357138,146344,-35.3,64.2,R
720575940629763663,834476,233192,175520,806922,235398,186926,34.4,29.5,R
720575940629829275,792512,342764,133680,769821,330611,151557,-9.8,54.4,R
720575940629855964,761824,326516,108520,744904,317826,127409,-10.1,90.1,R
720575940629866434,838936,262000,170280,810463,261648,181191,22.4,33.4,R
720575940630000399,828012,308744,157960,799851,300586,170171,5.9,39.7,R
720575940630011961,760852,348108,115720,742599,336172,136128,-21.2,76.8,R
720575940630012923,825872,293224,148800,797624,289538,163137,7.3,46,R
720575940630034243,733328,249548,109520,733466,249969,115167,14.7,128,R
720575940630050920,773632,361596,134640,751423,349235,151572,-24.6,55.2,R
720575940630055272,839460,289032,170880,810492,283275,181769,12.2,30.6,R
720575940630142265,751980,380672,145160,730972,367538,157602,-41.9,48.5,R
720575940630146668,787024,283780,109960,768973,281446,132383,9.3,83.3,R
720575940630171207,761732,211800,113840,749062,219087,131719,34.5,116.2,R
720575940630193255,818404,321228,151600,791233,313319,164182,0.7,43.3,R
720575940630201206,785040,335772,123520,762122,324909,142155,-9.6,67,R
720575940630201851,776544,215312,119200,763507,223649,139960,35.6,95.3,R
720575940630271336,735592,257260,93000,729087,256420,113420,11,134.6,R
720575940630294902,801888,311780,127640,777595,305032,145922,1.5,60.6,R
720575940630299276,805204,364708,169400,780546,348579,180332,-13.6,29,R
720575940630369068,842012,268064,174600,812822,266900,184894,20.1,29.7,R
720575940630379884,796860,192092,157960,777732,201048,172648,55,56.4,R
720575940630386060,779348,365880,144880,757936,351719,159334,-23.2,47.2,R
720575940630407751,801152,339772,138400,776031,328186,154950,-7.9,50.1,R
720575940630416766,791344,381476,176680,767508,364528,185768,-23.4,24.7,R
720575940630440007,807880,273576,127080,785382,273391,147618,12.5,66.4,R
720575940630446970,756724,343880,113080,741824,332543,133863,-19.2,81.3,R
720575940630505297,842448,305348,181360,812624,300129,191685,9.2,18.7,R
720575940630505463,763600,165368,161400,753550,177457,170349,71.4,101.3,R
720575940630508495,783432,208220,128640,768036,217119,148211,41.6,85.8,R
720575940630535564,720364,300768,90520,711496,294553,108061,-8.5,143.7,R
720575940630542663,785700,240360,116640,770694,245218,138042,24,87.2,R
720575940630567698,818628,238964,149200,794528,245316,165005,29.5,53.7,R
720575940630588101,825208,352068,195040,798351,338563,204524,-5.3,7.5,R
720575940630600951,737720,223924,108560,729273,226322,120301,26.3,139.7,R
720575940630697124,722556,367564,118320,709488,353633,131924,-42.7,95.8,R
720575940630697576,735384,191820,128320,731177,197748,136682,45.3,143.1,R
720575940630720204,746176,216088,107240,733341,222576,123044,29.9,133.9,R
720575940630745036,766388,298168,100440,751255,292832,122396,2.6,97.3,R
720575940630767631,813036,365264,194920,788331,349632,200570,-12,13,R
720575940630787599,770768,390892,175560,748682,375914,183049,-38.7,22.3,R
720575940630799226,851228,262792,199000,821045,262684,207588,20,9.6,R
720575940630827339,827092,346640,184240,801080,331531,193892,-3.2,16.6,R
720575940630845348,780396,183216,146240,766001,195148,163516,56.8,78.8,R
720575940630919763,734724,321452,98640,726507,314815,116586,-12.7,113.4,R
720575940630936315,851732,269360,204480,820938,267754,211412,18,4.7,R
720575940630944505,810036,179724,195280,787885,186957,202638,62.3,20.1,R
720575940630964551,841436,228784,191360,812841,232353,200164,36.7,18.7,R
720575940631016275,766180,261588,101640,753635,260146,123151,14.8,103.5,R
720575940631083215,783956,166740,178840,767331,174475,188771,75.3,42.2,R
720575940631087831,734576,385152,150480,718813,373229,158698,-55.2,52.4,R
720575940631102509,806812,369968,188200,784360,352837,195363,-14.6,17.4,R
720575940631103007,815780,357400,182240,791670,342609,189561,-9.4,21.4,R
720575940631116586,766552,336324,113400,748608,325699,133678,-13.6,81.2,R
720575940631147484,834896,225512,181120,808407,231506,191770,36.9,23,R
720575940631162410,732956,378844,132200,717043,362730,145186,-45.4,72.4,R
720575940631195333,841968,251676,181480,815615,253318,190259,26,26,R
720575940631284342,730656,303148,90240,721485,296100,110946,-5,127.7,R
720575940631369078,841592,256128,173720,812969,256755,185814,24.3,29.9,R
720575940631379512,794244,184844,159400,774261,193168,175378,60.8,56.2,R
720575940631432901,760524,396052,179720,742631,379864,184579,-45.7,18.4,R
720575940631433487,822068,191432,213960,801359,198987,217322,54.7,-2.8,R
720575940631440697,741560,379308,138720,723415,365387,151416,-43.7,58.2,R
720575940631539397,823240,206100,179480,798506,214034,188309,44.8,33.1,R
720575940631544082,823700,191440,206320,800671,199814,211317,53.6,7.3,R
720575940631593297,829132,272160,153680,801667,271821,166936,15.6,45.6,R
720575940631608315,825592,227488,225040,816044,227707,225599,NA,NA,R
720575940631644719,803600,318584,131680,779093,309598,148905,-0.4,57,R
720575940631668475,756076,334976,107480,740035,324647,127678,-14.6,91,R
720575940631679530,831144,251100,162840,804508,251841,175455,26.3,40,R
720575940631681095,833356,318080,168920,804654,308450,181015,5.8,28.3,R
720575940631681298,744172,393740,181800,733459,385794,184344,-57.3,13.9,R
720575940631682003,799036,365808,163480,775292,350877,175678,-15.8,32.4,R
720575940631717906,798288,367644,212560,780979,357073,216283,-17.5,-6.9,R
720575940631718028,816052,356532,210880,793005,345669,215646,-9.3,-2.2,R
720575940631726440,734116,352968,109320,719615,341115,127318,-29.5,95.4,R
720575940631758423,770064,287948,101600,755495,284642,123291,6.8,96.6,R
720575940631816332,845040,294844,184280,815688,289751,192811,10.9,18.4,R
720575940631865874,815488,245224,143720,791670,248235,160179,26.8,58.5,R
720575940631894753,812332,348444,165040,786612,336381,174935,-8.6,33,R
720575940632034724,838444,311252,176840,809370,304138,186349,7.4,23.3,R
720575940632055912,723936,374308,127440,709818,360541,139471,-47.4,85.2,R
720575940632094824,712464,347336,106320,703145,337702,120318,-34.6,120.7,R
720575940632107033,836984,223200,187240,809910,227763,197301,39,19.2,R
720575940632113439,757948,370688,132160,737421,356158,149170,-32,59,R
720575940632129295,759560,259944,98440,749124,256511,120834,15.9,109.2,R
720575940632155922,782904,296624,109280,766406,290199,131535,5.9,83.1,R
720575940632164044,815120,205884,169360,791470,213394,180992,46.2,41.2,R
720575940632194221,827736,243360,159800,800954,246683,172392,28.9,44.4,R
720575940632213933,798372,291864,118160,776634,286842,140321,7.1,70.1,R
720575940632232418,763448,389060,164440,742725,373807,173901,-39.9,30.3,R
720575940632238675,757400,365256,128720,737659,352573,145729,-30.8,63.8,R
720575940632378695,783200,330924,118640,761899,320571,139174,-8.1,71.3,R
720575940632396444,733320,319580,94600,723220,311541,114567,-11.5,118.7,R
720575940632406543,816816,222848,156360,791884,228572,169295,37.1,53.4,R
720575940632433052,786624,215876,135520,772724,222148,150638,39.5,80,R
720575940632443804,756560,362916,124520,737429,349478,142151,-29.1,68.6,R
720575940632460077,789408,177168,161160,769456,188186,174779,63.9,64.6,R
720575940632527524,749164,166544,153080,741051,175071,164706,70.7,142,R
720575940632606509,725048,361416,115440,715432,349265,130686,-37.2,92.3,R
720575940632700256,802924,179456,176640,781845,189801,188456,61.3,35,R
720575940632717359,756892,193324,122320,744945,200948,140692,46.3,118.9,R
720575940632769678,777564,177084,152400,762415,187949,166757,62.9,80.8,R
720575940632787816,832340,277796,156120,803086,276743,170104,13.6,42.3,R
720575940632807359,750824,324184,102560,736501,316291,122009,-10.7,101.9,R
720575940632811112,796856,359604,153520,770043,348214,167332,-16.7,39.6,R
720575940632814648,801412,265476,229600,812829,262606,225250,20.1,-6.7,R
720575940632845463,819736,298632,143760,792885,293937,158317,5.2,49.6,R
720575940632856289,819124,291424,140040,791486,288557,155442,6.8,53.1,R
720575940632932143,756440,287964,97400,744737,285040,117631,4.7,107.5,R
720575940633004359,835188,256048,165520,807506,256938,177855,24.2,36.4,R
720575940633027539,797244,172160,182880,778187,182702,191701,66.6,32.4,R
720575940633074783,773068,383140,167000,754671,367559,176546,-29.8,30.7,R
720575940633076691,732984,380792,138080,717224,366428,149460,-48.5,65.9,R
720575940633138330,753848,353820,116160,736738,341732,136162,-25.8,77.3,R
720575940633149324,847984,261748,187000,819391,261862,197246,21,18.5,R
720575940633345375,820656,264196,144680,796116,262168,161016,19.7,53.8,R
720575940633468385,778088,387704,173240,755366,371128,181864,-32.1,25.9,R
720575940633476141,817608,256808,141520,792487,257325,158178,21.9,58.1,R
720575940633611883,774484,195384,131360,759925,205437,149211,48,94.4,R
720575940633711540,724188,311184,91760,716926,303163,110460,-9.6,129.4,R
720575940633731832,745004,337092,104960,732273,327160,125170,-17.6,97.3,R
720575940633827996,842812,227756,213240,818127,235046,219459,35.8,-2.5,R
720575940633839796,747404,199236,116240,738619,209379,131278,39,129.3,R
720575940633872865,757096,167568,149920,745088,178045,163622,67.2,122,R
720575940633953965,802204,213592,145960,782230,219438,162776,41.9,64,R
720575940634024303,771680,321636,109360,752518,314703,130246,-7.2,84.6,R
720575940634215393,709244,367808,137640,704374,364445,141835,-54.3,90.8,R
720575940634360546,791436,372180,174200,768245,360552,181060,-21.2,28.9,R
720575940634440858,736908,332880,102000,722342,324702,119674,-19.1,109,R
720575940634569442,847600,254976,213280,822527,256923,217982,23,-2.2,R
720575940634589922,796464,300788,117240,774612,295326,139997,4,69.5,R
720575940634682487,724460,332804,99280,711979,326671,116776,-22.7,117.4,R
720575940634689561,836492,298340,167120,807661,292571,179226,9.3,31.4,R
720575940634724453,792264,245964,119720,775033,250201,140636,22.2,82.1,R
720575940634728043,840592,303836,206800,816918,301831,210786,8.2,1.3,R
720575940634766699,793336,348156,138640,769945,335523,154960,-11.9,50.8,R
720575940634769562,727416,380608,137200,711486,367342,147437,-53.1,74.5,R
720575940634823822,810904,197156,170520,788576,205539,182719,51.1,39.3,R
720575940634907161,766140,330056,109440,746678,321783,130504,-11.8,85.5,R
720575940634978222,767384,318776,106400,750554,310973,127774,-5.3,89.4,R
720575940635149466,785276,174680,201800,778007,175159,203370,70.3,12,R
720575940635225495,787840,220148,125760,770756,225298,146125,36.9,84.7,R
720575940635506528,844968,231228,203720,818167,236985,213267,33.6,5.6,R
720575940635540887,834920,297520,174520,811529,289209,184319,10.8,26.6,R
720575940635542895,844164,317044,209040,815929,308198,216058,6.9,-3.8,R
720575940635689626,733980,371632,123640,717750,356783,138586,-41.8,80.3,R
720575940635757168,797796,352684,219600,792075,348261,218877,-13.8,-7.5,R
720575940635825144,734492,390312,164120,721266,380888,167598,-61.3,35.7,R
720575940635864176,793736,175708,210320,785842,179850,209946,69,-8.4,R
720575940635889015,817904,201936,175160,793748,209658,185800,48,35.6,R
720575940635896255,795436,172444,203240,782853,179282,205247,67.5,11.4,R
720575940636028261,797884,372980,178160,774539,358818,185532,-18.7,25.4,R
720575940636037983,790756,383136,197040,770651,366637,201049,-25.3,9.9,R
720575940636050271,740416,379256,154120,725526,372413,160049,-50,46.8,R
720575940636051551,749020,390860,162960,730268,378762,172341,-51.5,30,R
720575940636071519,828204,338296,216120,804779,330753,220600,-3.3,-7.3,R
720575940636136799,846056,298952,214600,820751,295434,221363,7.3,-9.7,R
720575940636151032,717444,369740,120640,703445,357048,133346,-48.2,100.4,R
720575940636169705,743344,230228,102200,732275,232561,118731,22.5,134.9,R
720575940636264952,798512,170396,189520,778588,178823,197708,68.4,23.3,R
720575940636275124,826560,265888,149680,798905,266114,164094,17.5,49.5,R
720575940636293739,785348,313936,115600,765030,308435,136702,-2.2,74.7,R
720575940636304218,739804,347412,109880,726724,336339,127137,-24.8,93.5,R
720575940636425870,824764,337012,168920,797097,325960,180168,-1.9,29.5,R
720575940636481513,831176,210836,201240,807044,215329,206183,45.4,14.3,R
720575940636847167,831904,345684,195160,803078,331497,203847,-2.4,7.2,R
720575940636890224,835864,265092,163800,807410,265112,175856,20,36.8,R
720575940636894022,757744,203760,116760,745792,211811,133633,38.4,119.7,R
720575940636962138,754684,329304,104480,738013,320694,124887,-12.8,96,R
720575940636988813,774108,386404,196200,758942,373793,198194,-34.2,11,R
720575940637106573,755320,306852,98320,744732,298583,119973,-1,103.8,R
720575940637161013,748952,235264,100760,738091,238397,119776,21.7,125.5,R
720575940637177054,789104,201348,140560,772916,211182,157451,47,76.5,R
720575940637201461,746724,304296,92720,733719,298057,114824,-3.4,115.9,R
720575940637228206,729424,271220,92080,722045,265702,111758,3.1,150.4,R
720575940637228341,758076,176088,139960,746929,187703,153724,57.7,115.9,R
720575940637230766,770556,172500,153560,757118,184017,166545,65,91.5,R
720575940637238373,765836,162208,183840,758990,167769,186630,83,89,R
720575940637260133,838636,231252,184800,811896,235870,194787,34.8,22.8,R
720575940637431110,793424,210396,136720,775442,219072,155194,42,75.2,R
720575940637471054,756756,377348,151200,737941,367191,160494,-38.4,44.8,R
720575940637571812,834964,340284,200040,805176,327930,209294,-1.4,2.9,R
720575940637643950,810812,182648,188600,787712,190535,196859,60.3,25.5,R
720575940637651034,843240,223608,209600,816572,229160,215924,38,3.6,R
720575940637746493,808796,315260,136240,784171,306176,152654,1.4,53.3,R
720575940637885043,797220,281824,115360,776687,280089,140000,8.9,75.4,R
720575940637977149,829952,289632,154280,801069,285546,168293,9.7,42.7,R
720575940638102384,851032,290712,201240,819362,286417,208136,11.6,6.3,R
720575940638169688,707172,320168,106800,704067,323767,112882,-24.2,132.5,R
720575940638312006,780232,173272,157120,763942,185445,171437,67,73.9,R
720575940638318399,707868,366152,125800,699142,360328,135103,-53.1,105.9,R
720575940638341353,761060,394016,191040,748092,380376,194111,-43.9,9,R
720575940638407494,801092,200628,153160,780334,208138,169902,49.9,57.1,R
720575940638557406,829148,278660,210640,817837,280709,214949,12.7,0.5,R
720575940638827984,746896,222916,104600,736785,229769,121506,26,129.6,R
720575940638990911,733008,386388,154040,719156,376750,162669,-58.4,44.2,R
720575940639022911,768068,393452,193720,753777,377736,198932,-40.2,6.2,R
720575940639065296,753932,208476,113320,742599,215619,129958,35.4,124.7,R
720575940639131876,765296,372128,141400,744346,358236,155891,-31.1,50.5,R
720575940639223203,845112,249416,187360,815891,249437,197017,27.6,21.8,R
720575940639250741,830536,333408,175560,801885,321881,184817,0.1,24.9,R
720575940639258200,765936,384384,158800,743702,370249,169050,-37,36.4,R
720575940639311488,744272,177944,135760,737418,189881,146941,53.1,132.7,R
720575940639404605,757796,186176,130080,747673,197395,145614,50,113.2,R
720575940639421016,807284,365940,208560,784532,354613,212173,-14.9,1.3,R
720575940639546933,776988,344552,121000,756376,331988,142272,-14.4,67.6,R
720575940640143192,734044,390508,177280,725937,383465,176237,-59.2,22,R
720575940640180339,837376,274208,216000,817281,271316,221989,16.6,-5.7,R
720575940640212413,709244,363312,132520,704638,361059,136898,-51,95.8,R
720575940640250496,762308,166248,168360,751075,172320,176283,76.1,121.9,R
720575940640318552,845820,307340,208000,819267,298188,215876,8.6,-4.7,R
720575940640355213,768796,240372,105840,754837,242758,126133,22.8,107.8,R
720575940640466677,832948,294744,157400,802758,290795,171308,8.5,39.6,R
720575940640503640,757212,384132,156440,737628,370452,165349,-40.9,39.5,R
720575940640562749,749952,246884,97200,739174,246391,118034,17.9,122.2,R
720575940640572733,813268,344132,157320,786813,331512,170460,-6.7,36.5,R
720575940640672501,743120,283768,89960,733853,281445,112250,4.1,126.2,R
720575940640879779,737664,233172,99160,728573,235250,116148,19.4,141,R
720575940641105883,806468,206868,166280,786635,209804,177784,49.1,45.5,R
720575940641108699,788924,222344,132520,775195,230253,148379,34.6,78.6,R
720575940641151284,750012,280116,93720,738785,274829,114028,6.8,119.4,R
720575940641202640,814388,335704,153280,786821,326615,166643,-4.8,39.9,R
720575940641224181,754736,162712,164760,746857,171304,173161,77.1,152.9,R
720575940643266583,764112,353264,118720,743859,339976,138781,-23.1,72.4,R
720575940643285389,790008,381032,190240,772294,364447,195628,-22.8,15.6,R
720575940643285645,814032,291356,133280,789427,284356,152268,9.1,57.3,R
720575940643527112,785576,232212,119240,770231,236670,139874,29,88.1,R
720575940643572334,791544,376960,208960,770517,364500,211567,-24.3,-3.2,R
720575940643633352,760096,171308,147440,748736,183535,159204,62.1,110.8,R
720575940643862324,820308,229140,158960,796196,233662,171390,35.2,49.1,R
720575940643929800,797764,276316,117440,778363,271884,140353,12.9,75.9,R
720575940644093719,821096,280968,142080,793983,279447,157447,10.9,53.6,R
720575940644342688,781916,164048,189840,769575,171489,194080,77.2,27,R
720575940644391112,767496,192580,130560,753793,201197,147479,49.1,102.5,R
720575940644510574,806048,285808,125000,782075,283204,144969,9,65.6,R
720575940644639904,773936,235324,109880,759288,239396,129698,25.2,103,R
720575940644945352,765520,359620,126520,744047,347375,145245,-26.2,63.6,R
720575940644950216,780120,357152,133880,757730,343684,151476,-19.7,55.6,R
720575940645078984,823728,197196,216720,805550,204406,220878,51.6,-6.9,R
720575940645309988,822172,202076,220080,807253,209235,223472,46.1,-10.9,R
720575940645541252,829700,263656,156520,802479,262628,168718,19.7,45.1,R
720575940645669940,808392,254840,131960,786366,256929,150348,21.2,67.2,R
720575940646028142,763412,175620,148560,754081,187167,160610,60.8,97.4,R
720575940646215022,723344,305752,89000,713389,299183,109084,-9,135.7,R
720575940646369588,780540,349896,130280,757420,339858,148152,-17.8,59.9,R
720575940646413108,833096,205280,207800,808249,212136,212500,47.5,7.5,R
720575940646428980,830084,204248,213360,807998,209524,218423,47.7,-0.6,R
720575940646433076,802024,325720,135520,779581,315412,151890,-1.8,53.6,R
720575940646982964,763860,160196,177280,753949,168300,181836,79.6,124.7,R
720575940647860532,846384,243124,192520,817286,244486,201915,29.4,17.4,R
720575940647995769,847796,307804,192960,816160,299792,201243,8.7,10.8,R
720575940648026756,829004,241500,225120,820239,240270,226359,NA,NA,R
720575940648422532,733924,384804,166920,724904,380084,170283,-56.4,32.7,R
720575940648557689,809896,208672,163360,790510,217231,175576,44.1,47.2,R
720575940649324153,726528,357568,112000,713002,345818,127766,-34.9,98.4,R
720575940650403449,766848,218892,114920,754427,222819,133377,33.5,107.7,R
720575940650482041,712780,311984,93160,709381,305130,109104,-13.9,139.4,R
720575940650510838,798196,242796,124840,778918,246909,144440,25.3,77.4,R
720575940651887094,824112,318516,156440,795918,309497,168538,3.1,40.2,R
720575940652626934,791596,167548,188680,773877,175484,195772,72.6,26.7,R
720575940655096481,757784,395232,194200,744170,382906,195863,-49.7,3.4,R
720575940655608481,754036,396520,180480,736777,384414,188298,-53,12.7,R
720575940655611553,824548,236620,161760,800016,238347,173519,33,44.4,R
720575940660975745,773708,368756,143560,750508,357121,159271,-28.1,46.6,R
720575940604427552,240176,318560,178840,270056,308257,194114,-10.1,-56.3,L
720575940604470188,282252,198988,153000,292715,207792,170090,33.2,-120.1,L
720575940604728009,287820,366692,190800,311875,351678,201593,-49.1,-38.2,L
720575940605017312,292208,275160,129600,307685,272426,150277,-2.5,-118.1,L
720575940605042656,218972,199284,252640,236000,211786,259442,49.1,1.4,L
720575940605092700,252152,351560,234080,272769,336105,238319,-18,-19.3,L
720575940605243424,211624,298288,220000,239912,287600,228712,8.3,-26.8,L
720575940605288480,232048,190196,197520,258365,194828,213836,55.3,-54.4,L
720575940605300256,292672,371000,198680,313655,355411,206551,-51.7,-32.3,L
720575940605354668,234856,173344,226360,255592,181610,233220,60.1,-25.6,L
720575940605441638,241968,184984,184720,265138,195933,202740,52.8,-72.1,L
720575940605687729,225376,211364,185640,254011,217422,202443,39.5,-65.9,L
720575940605795808,316056,310452,132640,328633,303506,149158,-23.6,-117.2,L
720575940605961830,269308,360284,224960,290258,347597,230787,-32.8,-19.4,L
720575940606009534,245172,252208,160400,267595,251154,180177,15.2,-87.1,L
720575940606034860,236904,222212,173480,260577,226169,190250,30.8,-79.5,L
720575940606058412,204616,280008,205960,240244,272354,217499,12.7,-37.7,L
720575940606382793,259168,191436,166960,275203,200392,186972,44.5,-95.1,L
720575940606594238,296508,217480,140640,309511,221011,156684,19.1,-139.3,L
720575940606700674,307968,322844,139240,322532,314896,158147,-29.9,-103.5,L
720575940606863026,249452,288264,152800,271530,281403,175664,1.6,-79.4,L
720575940607157801,256720,311760,158720,281444,304007,177894,-10.9,-72.3,L
720575940607253744,278340,330072,156920,301305,320027,175057,-25.3,-74.4,L
720575940607368322,289296,317076,142920,307996,309039,162318,-21.7,-92.7,L
720575940607447241,207620,287360,253720,233412,282423,261296,11.5,1.2,L
720575940607734729,260588,183172,172240,278444,193322,189464,49.9,-98.8,L
720575940607753769,295168,337316,153320,313865,325645,171535,-33.9,-81.5,L
720575940608184194,258132,317708,160200,281728,307772,181551,-12.9,-68.1,L
720575940608212828,222040,246760,179800,252264,245199,194751,22.3,-67.1,L
720575940608228107,206468,229040,205040,239519,231577,218210,31.7,-42.4,L
720575940608275696,233912,334232,226440,257454,320157,235748,-7.3,-21.8,L
720575940608390869,252440,236488,160800,270531,236585,177942,22.4,-93.6,L
720575940608555356,258280,354680,217800,282511,339733,225544,-25.1,-25.5,L
720575940608677845,290336,369528,199960,308651,354171,210283,-47.4,-29.6,L
720575940608810947,254168,334124,180520,283229,323842,194713,-21.2,-51.9,L
720575940608921097,312492,256316,126680,323676,257155,144197,-2,-151.7,L
720575940609038660,226824,180220,226520,251616,185836,236807,56.9,-21.2,L
720575940609061077,220936,230732,259960,229214,230332,261120,NA,NA,L
720575940609234185,223200,320304,211680,254191,307563,222033,-2.3,-32,L
720575940609276171,265612,256552,146240,283933,255386,164882,9.6,-103.5,L
720575940609372252,244664,310584,167160,269355,299584,187395,-6.1,-64,L
720575940609743736,202104,248404,216720,233077,246046,228081,24.7,-31.6,L
720575940609756427,199736,257176,225280,231383,255420,236069,20.6,-23,L
720575940609841635,283128,353448,177560,308462,343903,192574,-44.6,-49.9,L
720575940609868949,318584,276424,130680,324584,274124,143141,-8.9,-135.2,L
720575940609887971,280052,367012,219120,302293,353939,225804,-42.1,-17.1,L
720575940609890787,293948,366104,188760,316899,353051,198909,-52.6,-42.1,L
720575940609941624,265896,359236,205160,290466,343079,215162,-31.7,-31.2,L
720575940610106414,255836,321416,166840,281039,311407,184800,-14.9,-64.2,L
720575940610174387,281064,264688,133800,295931,262908,156073,3.9,-112.5,L
720575940610277017,214072,291476,260200,232790,286517,265238,7.2,9,L
720575940610315749,262220,263716,148560,280442,260686,166878,8.2,-98.4,L
720575940610316242,237972,289328,164640,265457,283280,182982,1.9,-70.4,L
720575940610322115,275052,210432,149840,289820,215516,168420,28.9,-117.6,L
720575940610337234,245604,326044,177960,275287,314565,192711,-14.3,-56.3,L
720575940610580434,278640,356448,183160,303886,343026,196565,-40.4,-45.9,L
720575940610665898,265376,318800,154840,287432,309263,176375,-15.5,-73,L
720575940610708292,227004,179964,221160,252073,187881,231112,56.1,-28.2,L
720575940610865506,234772,196836,184120,260904,204389,201435,47.3,-72.3,L
720575940610902806,309296,313400,134000,326051,307330,152198,-25.8,-111.9,L
720575940611028594,283408,229660,140760,296774,230994,160637,19,-123.1,L
720575940611100484,280096,316024,145840,300608,307149,165874,-18.8,-87.5,L
720575940611108721,282712,199636,169520,286367,201983,176946,39,-112.9,L
720575940611361941,248944,346688,213120,273879,331202,222564,-18.8,-29.7,L
720575940611437846,306264,260204,127280,318422,258506,145766,1,-142.8,L
720575940611496750,294008,187048,170800,296490,190356,177958,43.8,-123.5,L
720575940611625877,261828,163136,188200,279703,177227,204646,65.9,-87.3,L
720575940611642773,299132,263880,126880,314061,262168,147146,0.2,-132.4,L
720575940611680718,212132,191380,238840,240727,201403,246949,47.7,-11.9,L
720575940611858274,212200,304592,234240,240711,293450,242412,7.9,-15.6,L
720575940611865829,281672,206480,167520,283133,209187,175582,34.5,-110.2,L
720575940611944434,297944,342588,156920,320290,333967,175048,-42.4,-77.9,L
720575940612007061,316004,365600,181200,332897,356583,191656,-64.1,-59.7,L
720575940612028645,254316,195368,167440,269941,204580,189847,42.4,-88.6,L
720575940612098766,210316,209996,216200,238654,214809,228598,39.9,-30.6,L
720575940612104034,297404,302812,133200,312460,297226,153247,-16.2,-107.1,L
720575940612181221,290480,225200,139440,302371,226464,158155,19.3,-131.1,L
720575940612210289,324752,325084,139040,337962,318580,153762,-38.9,-117,L
720575940612248418,203700,283680,246960,233438,279030,254262,14.7,-8.6,L
720575940612382634,288852,247900,133520,302587,251289,153760,6.3,-124.9,L
